Number of Records,created_at,favorite_count,id_str,in_reply_to_screen_name,in_reply_to_status_id_str,is_retweet,lang,retweet_count,source,text
1,7/26/2017 2:07:01 PM,31,890211858531184640,,,false,en,39,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",.@TheJusticeDept officials testify before @SenJudiciary on Foreign Agent Registration Act (#FARA) – LIVE on C-SPAN3… https://t.co/Jttl7LOKuz
1,7/26/2017 2:12:14 PM,7,890213172568870915,,,false,en,14,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Secretary @stevenmnuchin1 testifies before @SenateApprops @SenCapito – LIVE online here: https://t.co/skxwoxdlFh https://t.co/qLmxo6y1gx
1,7/26/2017 2:15:53 PM,5,890214093612883970,,,false,en,5,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",U.S. House: Morning Hour – LIVE on C-SPAN https://t.co/PpUHo5EH8g https://t.co/e4PAA6RTFq
1,7/26/2017 2:51:22 PM,13,890223022522736641,,,false,en,16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Drug Policy Director testifies on #Opioid Epidemic at @gopOversight @OversightDems
 – LIVE online here:… https://t.co/C8OIwNZtuF"
1,7/26/2017 3:13:35 PM,46,890228611625758721,,,false,en,65,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",U.S. Senate: Health Care Law Debate continues – LIVE on C-SPAN2 https://t.co/Vgu40KzwKU https://t.co/iHSW2dOcEm
1,7/26/2017 3:30:08 PM,8,890232778121506816,,,false,en,11,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",#IRS Commissioner #Koskinen testifies before @SenateApprops @SenCapito – LIVE online here: https://t.co/skxwoxdlFh https://t.co/SueGwHtCEf
1,7/26/2017 4:12:06 PM,24,890243339794219009,,,false,en,19,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",White House Press Briefing with Principal Deputy Press Secretary @shsanders45 – LIVE at 2pm ET on C-SPAN3… https://t.co/t1lG9ajTxu
1,7/26/2017 4:13:18 PM,9,890243641763147776,,,false,en,8,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",U.S. House: Legislative Business – LIVE on C-SPAN https://t.co/a5c8UEn98r https://t.co/6u3Hua2GBN
1,7/26/2017 4:25:14 PM,11,890246642644987904,,,false,en,12,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>",".@SenatorEnzi asks ""unanimous consent that the action scheduled to take place at 11:30 this morning now occur at 3:… https://t.co/6fB95Du8nv"
1,7/26/2017 6:14:43 PM,8,890274197171302401,,,false,en,12,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",White House Press Briefing with Principal Deputy Press Secretary @shsanders45 – LIVE soon on C-SPAN3… https://t.co/bV3o6Q7vsH
1,7/26/2017 6:27:01 PM,8,890277290105548800,,,false,en,9,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",.@HouseForeign hearing on U.S.-Qatar Relations – LIVE online here: https://t.co/tLiYtDty8j https://t.co/4z2NZg4oPm
1,7/26/2017 6:37:56 PM,9,890280036808437761,,,false,en,10,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",White House Press Briefing with Principal Deputy Press Secretary @shsanders45 – LIVE on C-SPAN3… https://t.co/iL939GRNRL
1,7/26/2017 7:01:22 PM,24,890285937867071489,,,false,en,20,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>",.@shsanders45 answers questions on the president's tweets about on transgender individuals serving in the military.… https://t.co/m9TjZlHyi5
1,7/26/2017 7:11:02 PM,33,890288370546606081,,,false,en,21,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",President Trump addresses @AmericanLegion #2017BoysNation &amp; @alaforveterans #ALAGirlsNation17 – LIVE online here:… https://t.co/XCXgRhNLqp
1,7/26/2017 7:56:48 PM,19,890299885278384128,,,false,en,25,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Watch LIVE on C-SPAN2 https://t.co/Vgu40KzwKU https://t.co/t9eaBc9xxE
1,7/26/2017 8:17:47 PM,419,890305165122826241,,,false,en,249,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Seen on C-SPAN2: Senate rejects attempt to repeal health care law in 2 years. https://t.co/Vgu40KzwKU https://t.co/adAUlGuMkN
1,7/26/2017 9:02:45 PM,48,890316483867418625,,,false,en,27,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Sen. Corker on possibility of firing Robert Mueller: ""that would be a major mistake, a major miscalculation."" https://t.co/KxuR5QiTdd"
1,7/26/2017 9:42:25 PM,23,890326464893259778,,,false,en,15,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",President Trump Job Creation Announcement – LIVE on C-SPAN3 https://t.co/Tei8W9LCk8 https://t.co/6iUqUQ9tjB
1,7/27/2017 1:05:28 PM,0,890558759466151936,,,true,en,77,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @cspanhistory: #OTD 1974, House Judiciary Committee passed first article of #impeachment against #Nixon for obstruction of justice. http…"
1,7/27/2017 1:11:00 PM,34,890560151614369792,,,false,en,37,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Day 2 - @SenJudiciary hearing on Foreign Agent Registration Act (#FARA) – LIVE on C-SPAN3 https://t.co/38RrIbxnHo https://t.co/GRP32IQKpq
1,7/27/2017 2:08:43 PM,4,890574675734142976,,,false,en,4,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",U.S. House: Morning Hour – LIVE on C-SPAN https://t.co/txsIe6PK9M https://t.co/vq0QVTGy94
1,7/27/2017 2:10:44 PM,6,890575184620605443,,,false,en,10,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Confirmation hearing: Nominees for Comptroller of the Currency &amp; Federal Reserve Board – LIVE online here:… https://t.co/9fWNwFJmQ6
1,7/27/2017 2:11:48 PM,18,890575453647495168,,,false,en,24,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Secretary @stevenmnuchin1 testifies before House @FinancialCmte – LIVE online here: https://t.co/8ZFyg0bHCM https://t.co/Ci1X2uZ9Oc
1,7/27/2017 2:26:48 PM,9,890579225551540224,,,false,en,7,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",.@VP Pence remarks on Small Business – LIVE online here: https://t.co/zJdKOdArq7 https://t.co/1IpOAQ3KzN
1,7/27/2017 2:43:17 PM,6,890583375391727616,,,false,en,11,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#HASC hearing on Excess Military Equipment – LIVE online here: https://t.co/YcTbyTCpJx https://t.co/wA3fHW76QF
1,7/27/2017 2:48:08 PM,162,890584593954476032,,,false,en,152,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>",".@BillBrowder: ""Vladimir Putin is in the business of trying to create chaos everywhere."" https://t.co/lnayfVwG9y"
1,7/27/2017 2:49:59 PM,10,890585063095754753,,,false,en,16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",U.S. Senate – LIVE on C-SPAN2 https://t.co/YiRu4CwEPR https://t.co/qD2MPLlFvg
1,7/27/2017 2:54:29 PM,15,890586193137631233,,,false,en,17,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",.@NancyPelsoi weekly news conference – LIVE online here: https://t.co/LsL6ksNFQz https://t.co/0jIiKBGjkp
1,7/27/2017 3:34:07 PM,2,890596166689226752,,,false,en,6,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",.@SpeakerRyan weekly news conference – LIVE on C-SPAN and online here: https://t.co/K9AEUyCnK6 https://t.co/1IFGleJYHW
1,7/27/2017 4:15:26 PM,566,890606566147334149,,,false,en,410,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>",".@SpeakerRyan: ""Reince is doing a fantastic job at the White House and I believe he has the president's confidence."" https://t.co/UmGCxUaSpX"
1,7/27/2017 5:03:04 PM,111,890618553916903424,,,false,en,47,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>",".@SenSanders: ""Here is a picture of a --collapsing-- home."" https://t.co/YJ2iPose7I"
1,7/27/2017 5:13:28 PM,0,890621168234844160,,,true,en,28,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @cspanradio: Did you know we have a FREE app for Android &amp; iOS devices? You can listen to streams of C-SPAN Radio &amp; @CSPAN 1,2&amp;3: https:…"
1,7/27/2017 5:14:13 PM,16,890621358924640256,,,false,en,13,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",.@ArmyChiefStaff Gen. Mark Milley @PressClubDC – LIVE on C-SPAN3 https://t.co/iSTLKXuLrU https://t.co/IbxMSVitoW
1,7/27/2017 5:32:45 PM,73,890626023791878144,,,false,en,55,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Rep. Ellison: ""You have to answer it now""
Sec. Mnuchin: ""I'm going to and you have to listen to me.""
""No I don't.""… https://t.co/OaMgmcX2dE"
1,7/27/2017 5:37:56 PM,66,890627326375059456,,,false,en,61,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>",".@ArmyChiefStaff Gen. Mark Milley on transgender military ban: ""I have yet to receive implementation guidance."" https://t.co/EiZAzkkmGR"
1,7/27/2017 5:42:27 PM,366,890628464109379585,,,false,en,182,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>","Sen. @BenSasse to President Trump: ""If you're thinking of making a recess appointment to push out the attorney gene… https://t.co/mszrJ8V5OM"
1,7/27/2017 6:05:23 PM,9,890634235102597120,,,false,en,20,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",White House Press Briefing with Principal Deputy Press Secretary @shsanders45 – LIVE shortly on C-SPAN3… https://t.co/jgdRlgJiV0
1,7/27/2017 6:25:53 PM,46,890639394973007872,,,false,en,69,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Happening Now: Senate vote on Single-Payer Health Care System – LIVE on C-SPAN2 https://t.co/YiRu4COfHp https://t.co/unA2tsvWRh
1,7/27/2017 6:48:50 PM,12,890645171452338176,,,false,en,11,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",\White House Press Briefing with Principal Deputy Press Secretary @SHSanders45 – LIVE on C-SPAN3… https://t.co/fUsXTKEHPe
1,7/27/2017 7:03:12 PM,31,890648786816708608,,,false,en,20,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>",.@SHSanders45 says she can't confirm whether or not Spicer will be on @DancingABC. Then @jonkarl asks if @POTUS has… https://t.co/rRRbgxDodf
1,7/27/2017 7:04:22 PM,45,890649077289013248,,,false,en,69,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Seen on C-SPAN2: U.S. Senate rejects single-payer health care system. https://t.co/YiRu4CwEPR https://t.co/0y7a4NceJo
1,7/27/2017 8:25:33 PM,97,890669510101012480,,,false,en,40,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>",.@CapitolPolice &amp; @AlexandriaVAPD first responders of #AlexandriaShooting receive Medal of Valor from President Tru… https://t.co/OUc0P9Q0XU
1,7/27/2017 8:55:21 PM,19,890677007092031490,,,false,en,20,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",.@VP Pence swears in U.S. Ambassador to Japan William F. Hagerty IV – LIVE online here: https://t.co/Zao9k11Pss https://t.co/poMqTBjxnK
1,7/27/2017 9:37:29 PM,19,890687611429416960,,,false,en,14,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","WATCH: @SenJohnMcCain, @LindseyGrahamSC &amp; @SenRonJohnson news conference https://t.co/ny6bKWFpPb https://t.co/JB3CBY7QiE"
1,7/27/2017 10:04:08 PM,33,890694320294113281,,,false,en,44,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Happening Now: U.S. Senate vote on Russia, Iran &amp; North Korea Sanctions Bill - LIVE on C-SPAN2… https://t.co/1ovoHoqjwq"
1,7/27/2017 10:05:31 PM,280,890694666571718657,,,false,en,193,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>","Sen. @LindseyGrahamSC: ""The skinny bill as policy is a disaster. The skinny bill as a replacement for #Obamacare is… https://t.co/N0W4iDrVc3"
1,7/28/2017 12:45:20 AM,870,890734885601783808,,,false,en,410,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","U.S. Senate #HealthCare debate &amp; votes continue - LIVE on C-SPAN2 https://t.co/YiRu4CwEPR

Also, more info from… https://t.co/nqJd41Y8kK"
1,7/28/2017 12:57:42 PM,412,890919193436053504,,,false,en,156,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>",CLIP: @SenJohnMcCain crosses aisle to talk to @SenateDems about #SkinnyRepeal vote. (~1:08am ET)… https://t.co/TEWkBLnn3f
