Number of Records,created_at,favorite_count,id_str,in_reply_to_screen_name,in_reply_to_status_id_str,is_retweet,lang,retweet_count,source,text
1,10/22/2017 4:24:05 AM,84,921955291146674178,,,false,en,24,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Nancy Pelosi says while POTUS' actions on DACA have been “heartbreaking,” she has “confidence” he'll stand by them.… https://t.co/cTKfSnDakX"
1,10/22/2017 4:30:31 AM,128,921956913629335552,,,false,en,91,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","KNOXVILLE TRAIN DERAILMENT UPDATE
-Norfolk Southern freight train
-no injuries, no hazmat
-carrying containers… https://t.co/LYXBEf4NXt"
1,10/22/2017 4:56:43 AM,1839,921963505649057792,,,false,en,432,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Man who proposed best friendship to his fiancee's sister, who has Down syndrome, gets married in special ceremony.… https://t.co/CrjLz1uu17"
1,10/22/2017 5:22:39 AM,206,921970029243060224,,,false,en,215,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Dozens of Afghan soldiers, security personnel who came to U.S. for training have gone AWOL and number is increasing… https://t.co/rZ561UZ1bj"
1,10/22/2017 6:06:59 AM,55,921981189593993216,,,false,en,30,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Park hikers may have died in 'sympathetic murder-suicide' https://t.co/Otofr2TLqw https://t.co/5Echu2T98z
1,10/22/2017 6:40:26 AM,47,921989604479299584,,,false,en,18,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Transcript errors and omissions prolong Jodi Arias appeal https://t.co/BpbfjBT4lT https://t.co/wGBco8R0Zo
1,10/22/2017 7:37:15 AM,355,922003906611343360,,,false,en,266,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",President Trump hits the links at his Virginia golf club for third consecutive weekend https://t.co/Ph3Yn6p2N7 https://t.co/DKQk8kudST
1,10/22/2017 8:52:49 AM,99,922022921245265921,,,false,en,48,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",US Border Patrol K-9 sniffs out meth hidden in stuffed toy dog at Southern California immigration checkpoint… https://t.co/8DO6smsCDt
1,10/22/2017 9:19:26 AM,132,922029620115005440,,,false,en,84,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",US Navy prepares to defend allies amid heightened tensions with North Korea https://t.co/AIHLgnTYlv https://t.co/GzYIidMzwf
1,10/22/2017 9:44:57 AM,70,922036041015578626,,,false,en,48,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Buddhists protest to urge Myanmar not to repatriate Rohingya https://t.co/pUmxRc0qkl https://t.co/44Ekg3PK3a
1,10/22/2017 10:10:47 AM,80,922042542560088064,,,false,en,57,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Honolulu store owners say thieves are targeting cans of Spam https://t.co/9Zdtr8JgE9 https://t.co/KJMrLAWlkp
1,10/22/2017 10:37:39 AM,53,922049304658960384,,,false,en,28,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Filipino troops battling final 30 IS-linked gunmen https://t.co/9SZ1Z7DQGi https://t.co/ZgmB2GN58h
1,10/22/2017 11:04:40 AM,254,922056101910237185,,,false,en,239,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Trump hits the links at his Virginia golf club for third consecutive weekend https://t.co/YJTVvxAnXq https://t.co/Jdp0PLZ4PS
1,10/22/2017 11:32:23 AM,68,922063077243310080,,,false,en,22,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Unforgiving wildfires affect vineyard workers and owners https://t.co/OQ98B0BR5x https://t.co/vBXal8V7UV
1,10/22/2017 11:52:37 AM,4741,922068171292577792,,,false,en,1197,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",PAYING IT FORWARD: Woman pays for man's entire cart of groceries when his card wouldn't work and he didn't have ano… https://t.co/r8q7TrNpWQ
1,10/22/2017 11:53:29 AM,599,922068387261448193,,,false,en,150,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NEW: Benefit concert featuring all five living ex-presidents raised $2 million for hurricane relief, George H. W. B… https://t.co/Z4H8xSe8bN"
1,10/22/2017 11:57:33 AM,82,922069412731129856,,,false,en,29,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",.@MarthaRaddatz goes aboard the USS Reagan for naval exercise with South Korea amid rising tensions with North Kore… https://t.co/4Qwgw1qC2P
1,10/22/2017 12:05:43 PM,0,922071464819425280,,,true,en,25,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @ThisWeekABC: .@MarthaRaddatz to @GMA on White House Chief of Staff John Kelly: ""This is the most political anyone has seen him thus far…"
1,10/22/2017 12:23:50 PM,132,922076025558839296,,,false,en,55,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",US Border Patrol K-9 sniffs out meth hidden in stuffed toy dog at California immigration checkpoint… https://t.co/A6g2eH7p25
1,10/22/2017 12:30:03 PM,85,922077591368097792,,,false,en,68,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NEW: Japanese Prime Minister Shinzo Abe's ruling coalition wins in national elections, exit polls indicate… https://t.co/feCGOSwhfk"
1,10/22/2017 12:59:12 PM,31,922084927092477952,,,false,en,17,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",STARTING NOW: @MarthaRaddatz talks exclusively with former CIA Director David Petraeus. Tune in!… https://t.co/WkTXA3OjjW
1,10/22/2017 1:01:25 PM,0,922085483034939393,,,true,en,16,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",RT @MarthaRaddatz: Standing by with general David Petraeus for @ThisWeekABC https://t.co/lkNvhPYsuq
1,10/22/2017 1:09:40 PM,0,922087560532414464,,,true,en,508,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @ThisWeekABC: Petraeus on White House's claim it's ""inappropriate"" to debate general: ""We in uniform protect the rights of others to cri…"
1,10/22/2017 1:15:21 PM,345,922088992199213057,,,false,en,88,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>","Ret. Gen. Petraeus to @MarthaRaddatz: ""We need to unite behind our Gold Star families...not to drag them into parti… https://t.co/CFY7WYz6JF"
1,10/22/2017 1:15:31 PM,227,922089033177620480,,,false,en,101,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>","David Petraeus to @ThisWeekABC: ""Most important threat"" to U.S. not Russia, Iran, North Korea or ISIS, but ""parochi… https://t.co/m0HDcMpI4E"
1,10/22/2017 1:23:39 PM,0,922091077301161984,,,true,en,52,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @ABCPolitics: David Petraeus tells @MarthaRaddatz: ""I have to think"" John Kelly is spending weekend ""trying to figure out how to turn do…"
1,10/22/2017 1:27:20 PM,107,922092004649127936,,,false,en,25,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Mayor Garcetti takes his Los Angeles gig national, traveling to raise money and campaign for other Democrats… https://t.co/Pw0bK5NZ4c"
1,10/22/2017 1:44:55 PM,87,922096428951801856,,,false,en,52,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>",Former CIA Dir. David Petraeus to @ThisWeekABC: Nuclear war with North Korea unlikely. https://t.co/zRbURS7MKl https://t.co/I1wRI21mGS
1,10/22/2017 1:53:32 PM,24,922098600821313537,,,false,en,11,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Governing party candidate wins Kyrgyz presidential vote https://t.co/QV06IZKR37 https://t.co/reWKprOcX0
1,10/22/2017 2:08:14 PM,0,922102297156575232,,,true,en,891,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @ThisWeekABC: Raddatz: People say ""how difficult these calls are to make. Perhaps there should be more emphasis on how difficult they ar…"
1,10/22/2017 2:20:05 PM,51,922105281915604992,,,false,en,74,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Residents aghast as Spain announces unprecedented plan to take over Catalan government https://t.co/TyiBGSDcn9 https://t.co/PANGlKhzJ4
1,10/22/2017 2:46:55 PM,169,922112034396917760,,,false,en,151,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","US Air Force could recall as many as 1,000 retired military pilots to active-duty service to address acute shortage… https://t.co/So0sNlfabx"
1,10/22/2017 2:48:25 PM,208,922112410634375168,,,false,en,78,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Pres. Trump, Rep. Frederica Wilson continued days-long feud on Twitter Sunday morning, with Wilson terming Niger am… https://t.co/4K2KZbd0xF"
1,10/22/2017 3:09:43 PM,767,922117771835662337,,,false,en,489,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Director Rob Reiner warns of ""more Harvey Weinsteins in Hollywood"" https://t.co/WxKTB2ZrqD https://t.co/T6eBTkcPJt"
1,10/22/2017 3:36:41 PM,250,922124556051124224,,,false,en,344,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Nearly 450,000 Rohingya refugee children in urgent need of assistance as humanitarian crisis in Myanmar continues.… https://t.co/ulKkBSk02V"
1,10/22/2017 3:54:21 PM,2138,922129002013380609,,,false,en,216,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Jimmy Kimmel celebrates son's six-month birthday, a milestone after the baby boy underwent open-heart surgery… https://t.co/H9WU5UtTEY"
1,10/22/2017 4:15:04 PM,253,922134217634603008,,,false,en,74,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","A growing number of gun control activists, mostly women, are seeking elected office next year… https://t.co/1MwxdB1p0v"
1,10/22/2017 4:28:38 PM,1532,922137633081495554,,,false,en,1072,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","LATEST on Puerto Rico:

-72% of customers can access running water
-20.72% of customers have power
-63% of telecommunications reestablished."
1,10/22/2017 4:31:18 PM,126,922138303822028800,ABC,922137633081495554,false,en,79,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",MORE: Classes to resume this week at 109 schools in San Juan and Mayagüez. -@JoshuaHoyos https://t.co/CFmudzkGi9
1,10/22/2017 4:48:42 PM,138,922142682713149443,,,false,en,79,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Pres. Trump is promising to help pay legal costs for White House staffers caught up in Russia probe… https://t.co/HG6BIQhrXC
1,10/22/2017 4:56:09 PM,403,922144556912644096,,,false,en,275,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","US Customs and Border Protection releases aerial footage of border wall prototypes being built in San Diego, CA… https://t.co/XU3Qe8wM8g"
1,10/22/2017 5:01:40 PM,0,922145946103894016,,,true,en,532,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",RT @GMA: TOMORROW: Sgt. La David Johnson’s wife speaks exclusively to @GMA about the man she loved and the call she received from Pres. Tru…
1,10/22/2017 5:09:48 PM,93,922147989560463361,,,false,en,54,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Former CIA director Petraeus: Nuclear war with North Korea not ""likely"" https://t.co/6pjfwYsKwC https://t.co/41aYnj5OdE"
1,10/22/2017 5:35:41 PM,459,922154504216305664,,,false,en,184,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Retired four-star Gen. David Petraeus says the military protects Americans' rights ""to criticize us""… https://t.co/YYbQ52VKD1"
1,10/22/2017 5:48:56 PM,1938,922157839359016962,,,false,en,493,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","""We're gonna get you!"" Hikers rescue dog who fell down mine shaft in Colorado. https://t.co/kgnFGUzu1u"
